Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Nepal,NPL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,557304590.8,550797361.1,555852704.8,581373910.4,726360997.5,860826504.6,870242133.7,863565122.1,876752698.2,892949003,1008207212,1091349936,1312478412,1514570851,1625634723,1623677635,1674659314,1878916346,2083351181,2384253270,2436591098,2334248997,2601681816,2723621179,2930454832,3162712348,3677993241,3804740253,3921071853,4077086731,4001924702,3944333989,4108350032,4418932255,4685219618,4901701923,4846976399,5054724163,5409152952,5780033670,5863506271,6396165211,7206823053,8016609193,8846407470,9830014593,11581142548,12953637106,14614765670,16530084571,19015096418,20159929106,20507010218,20800346516,
Nauru,NRU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,20300971695,23876927730,25746343575,24794710008,23592727097,22617840936,22567032716,25518276142,32777058990,41205429689,44772027667,45425865859,42484682256,42566064769,44164316902,48522573184,56090612242,62403594659,64871811029,60136583767,57670187253,54279727783,53561344305,56108151958,68497316055,87941176697,1.05483E+11,1.10377E+11,1.18358E+11,1.20509E+11,1.26439E+11,1.27663E+11,1.3964E+11,1.60649E+11,1.73979E+11,1.86584E+11,1.84211E+11,
Oman,OMN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,103019581.3,154358584.6,193584541.9,232135374.5,246402146.9,277685373.6,248478873.2,589200189.1,1335761723,2566370039,2657100858,2734493774,3354987140,4572768460,6684145085,8012342070,8380380362,9047931597,9833041591,9262431901,8730281362,8737210136,9863454405,10343508114,11434185530,12906002763,13021515823,13228164243,13829013183,14481679618,15319826746,14610682329,14375498466,16043518339,18181702811,18574730148,19696551083,22932010243,26680402165,29708904359,38505045526,47946871532,51036302353,55258117732,55050524525,66559366774,75329326285,77700728591,75959782974,
Pakistan,PAK,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,4376788380,4770640005,5191197983,5909694602,6603829995,7313857802,8204006053,9115272401,10332793576,10841839292,10800020798,9823848651,9966438403,10709463570,13082269743,15449760034,19159492338,22483001376,27479181485,31197030571,33065081161,33987526996,34286354330,34832946321,35575802923,39713474522,43448615146,44393684086,45484791065,46735402905,50511777123,52761308774,54269895675,59831098731,63048815085,63655547706,62087674342,62932881167,67666511034,70146203759,74413653157,82969795338,96715345437,1.12907E+11,1.29096E+11,1.454E+11,1.65669E+11,1.76631E+11,1.84123E+11,2.00348E+11,2.24129E+11,2.4679E+11,2.58246E+11,2.72595E+11,
Panama,PAN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,590453081.8,649201517.9,694026451.7,766379855.3,844008184.4,925542175.7,1014029489,1126339301,1150702123,1288828223,1414810422,1655581172,1911203731,2196136225,2231216339,2310234385,2735650546,3154530806,3372920578,4021433164,4727623841,4711779157,4830823283,5490771198,5712553465,6683877474,5716183903,5415079421,5705592415,6054593068,6786470626,7461121652,8038323541,8284677258,9061644394,9713575190,10700527043,11063812714,11758689533,11790485071,12481335901,13178709477,14728595673,16185315720,17475406160,20272920229,22767959563,23681060035,25372574381,30727338018,35595036560,40075587365,44210190941,47341547302,
Peru,PER,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,3042426162,3319916780,3804107605,4461904980,5434434621,6001854154,6010392531,6226470439,6877240344,7812373039,8844581472,10728884222,13805608751,16545944980,16819769124,15042458358,14269919450,15305139907,18426763599,21356103823,21214544391,17967494867,17765965021,17056825538,17637138321,20274327591,17849991484,17813134789,19254119836,26320953313,31502562306,35157324023,40770198268,46101268939,51634606284,55801831513,53796562706,51750521238,51066896585,49965537613,52264208062,56399733092,62777832213,70163995938,77875892480,89879441193,1.07832E+11,1.13771E+11,1.28542E+11,1.44964E+11,1.70449E+11,1.90504E+11,1.9719E+11,1.9463E+11,
Philippines,PHL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,6139575692,5608103681,5118984667,5643865063,6228938489,6812670314,7473906901,8251256830,7991677084,8072617639,8205562231,10192842183,12917041588,15799317654,17957705465,19473261072,22429918415,27359529335,32956074085,36534212237,36932243920,34730283992,30323639979,28063520305,30363957985,34331261411,38789538514,42120972334,44856112597,46019527132,50345726095,54596508703,62935464567,71488324316,82942025091,89631122176,89548646840,89908242868,95347884891,97149062280,96329207066,1.04853E+11,1.18238E+11,1.3104E+11,1.44719E+11,1.69006E+11,2.02034E+11,2.2807E+11,2.56027E+11,2.49153E+11,2.88279E+11,3.26088E+11,3.47458E+11,3.56955E+11,
Palau,PLW,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78543040.59,83635369.77,99511150.48,112448990.8,115405989,113165605.4,113887863.7,112888331.5,131759903.3,153048962.9,151390413.9,171990244.2,184081951.8,183888304.9,188408880.6,184378442,175840866.3,182426038.8,191740448.1,200747159.2,204100634.7,224726309.2,259353371.2,
Papua New Guinea,PNG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,263103675.6,275136334.8,301780820.5,341850542.7,379445073.1,419401612.1,472247551.3,543783410.6,624560628.7,687224219,795387723.5,1043699460,1344370409,1540407004,1510343782,1568014145,1921674243,2237702885,2531632689,2624516459,2453823572,2357959495,2392953183,2470162101,2679646602,2954470751,3490997652,3603512925,3425569074,3718894226,4041366134,4830245891,5203062047,4904313695,4953781209,4622073401,4002973113,3600896797,3320888817,3035990995,2908561831,2917657753,3409361238,4250722994,4567403447,5969708410,7164582897,7883836305,8723593347,10619159497,13005519990,14933984090,16724491575,,
Poland,POL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79236389063,94391857968,1.07166E+11,1.24273E+11,1.47333E+11,1.63861E+11,1.6925E+11,1.72184E+11,1.79343E+11,1.81799E+11,1.88522E+11,2.11911E+11,2.39024E+11,2.79462E+11,3.21262E+11,3.79262E+11,4.53791E+11,4.7463E+11,4.83551E+11,4.9164E+11,5.0599E+11,5.1382E+11,5.20485E+11,5.08221E+11,
Puerto Rico,PRI,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,2014297268,2242600575,2459473203,2754081759,3037962237,3280464301,3636274964,4192115684,4745683705,5281085558,5918292189,6854354516,7623267075,7964976703,8059055000,8466473923,9322925043,10754020366,11933774174,12599535914,12364841783,12144372356,13272156599,14452535766,16174099751,18314749508,20253660000,20964827011,21763600611,22655016943,24037123517,25485404756,26794890341,28714918061,30357758306,31680045714,32921575815,35811861951,39284987565,43335565548,44355264260,47946756480,52904507524,56347604057,57874848479,59226011138,61086804662,61860508492,61944772110,63838365346,67082836701,69432480620,,,
"Korea, Dem. People’s Rep.",PRK,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,3665313748,3914398641,4236344676,4677174574,5046435619,5666847595,6459785418,6937445251,8224510912,9283581211,10985697517,14668757403,18085256354,20104539339,21762672884,22994811428,24150068862,27698312593,32769782221,33751072416,32062309439,28147242509,25195535308,25383982583,30927480413,41760477277,56477113562,63227789422,71230337714,81530085137,98202094538,1.00649E+11,1.04461E+11,1.12459E+11,1.21533E+11,1.24808E+11,1.23606E+11,1.25046E+11,1.24892E+11,1.22305E+11,1.22173E+11,1.38385E+11,1.68956E+11,1.94833E+11,2.03354E+11,2.19019E+11,2.36885E+11,2.41429E+11,2.42735E+11,2.39219E+11,2.2241E+11,2.23143E+11,2.21441E+11,2.1249E+11,
Paraguay,PRY,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015431221,9000705325,9192362748,8733300257,8113041820,7201088691,6979618933,6528097797,5885996560,6437355772,7145012242,8628599050,10876851738,14244309444,15038485128,18181515701,20485405744,21907871822,27054755624,28765484156,28043962571,
French Polynesia,PYF,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,209265805.7,260480912.4,259519975.8,265349356.1,301905812.6,314482373.9,406920597.8,581265473.4,669148773.9,757181212.8,824251722.9,975371902.8,1187497566,1401245114,1516754644,1485982856,1371000945,1382803167,1475943276,1864021937,2426385251,2936870476,2924144887,3053325183,3264862049,3577471953,3664241487,3742663477,3906624971,3952368699,3912539806,3857841972,3820460779,3794350985,,,,,,,,,,,,,,,,
Qatar,QAT,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27237816474,33109790414,51961403416,70705101860,94215526752,1.01373E+11,1.18091E+11,1.36915E+11,1.61929E+11,1.8745E+11,2.00527E+11,1.90961E+11,
Romania,ROU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28332204531,27167562745,28864928392,33998093294,37365713114,36167538211,35752490114,36310080670,38541497232,39352121310,42497717328,50363032138,64554889218,83713208224,1.05115E+11,1.36141E+11,1.77195E+11,1.79403E+11,1.7389E+11,1.73385E+11,1.75289E+11,1.85096E+11,1.90992E+11,1.8839E+11,
Russian Federation,RUS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1075E+11,4.58309E+11,4.33096E+11,3.93237E+11,3.92142E+11,3.86291E+11,3.91636E+11,3.14754E+11,2.58144E+11,2.50286E+11,2.59618E+11,3.05699E+11,3.7391E+11,4.90582E+11,6.38474E+11,8.30146E+11,1.07999E+12,1.36859E+12,1.31849E+12,1.42512E+12,1.57774E+12,1.90917E+12,2.13006E+12,2.0934E+12,1.66865E+12,
Rwanda,RWA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,131284007.9,122706397.8,114080093,138308592.8,146852332,157499122.9,167953492.2,198941688.4,218140412.2,227911376.2,248411582.8,290133061.3,336611292.8,429027960.3,588069776.6,744241392.7,872534591.4,1139966446,1380359868,1508009227,1472804059,1481100608,1449985572,1596554979,1895273114,2147001842,2496515461,2545219434,2532923276,2275167837,2284750252,1962891981,901148782.6,1251231070,1348683894,1689795011,1839418197,1983649774,1955890119,1847115266,1846047548,1823718751,2041535810,2429002545,2873084620,3459514983,4325249967,5042961923,5646294962,6254208472,6952122519,7400037746,7877407196,8077181233,
Saudi Arabia,SAU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,4099708505,6015258290,8760963256,11800602727,24788794737,38329456745,61456323601,70315250905,79768415701,1.07433E+11,1.42081E+11,1.78795E+11,1.72908E+11,1.5188E+11,1.35062E+11,1.22359E+11,1.19793E+11,1.10159E+11,1.12918E+11,1.09853E+11,1.18295E+11,1.35358E+11,1.48159E+11,1.45017E+11,1.41323E+11,1.45322E+11,1.55072E+11,1.63489E+11,1.59856E+11,1.57568E+11,1.68133E+11,1.79025E+11,1.84755E+11,2.0723E+11,2.53258E+11,3.08253E+11,3.59874E+11,4.12781E+11,4.91503E+11,4.91796E+11,5.18894E+11,5.88629E+11,6.98773E+11,7.62081E+11,7.87484E+11,7.42707E+11,
Sudan,SDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,1296147751,1324968745,1352035131,1485796379,1479814976,1545980395,1673395007,1806192954,2036335747,2245563850,2370980758,2882699223,3947517835,5234491990,6250274598,7031327639,7566502499,8511546896,9146239074,9640186983,9594534084,9027631880,8453898046,9052145252,12652516508,18944050033,19173529195,18054352361,13641142652,11770906152,9292605423,8579165753,8976559566,11683286769,11894839235,11849065576,10649747208,10890159357,11239078594,11847651213,13165244358,15167631674,18221133638,22641535008,29143685077,37303446374,47038308884,50852515379,55349737871,59585714321,62113590384,64286029591,67285115312,73984869536,
Senegal,SEN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,1068733470,1012915103,1084003887,1089893779,1228973977,1365002490,1698279930,2159463086,2391777371,2406095650,2434048875,3065839157,3485112524,3635537578,3476242591,2828289326,2695797300,2772669337,3296153036,4373512679,5176873601,5295095912,5334354687,5511740162,6031879118,5874696062,4978858821,4894577042,4795262918,4969171114,5000515741,5067998724,5028641150,4985833850,4894235014,5885419568,7371240639,8677392858,9312576841,10349746801,12025776160,12990036635,13513537413,13728240410,14267067364,14822687255,15314339564,15104194794,
Singapore,SGP,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,850948728.3,945680196.6,926599629,1016538620,1149144341,1298717580,1499712906,1734654502,2000930123,2295776057,2763481531,3522003289,4665007478,6038267941,6731694995,7046654352,7984357342,9531370853,11398823646,13613058364,15029464010,16526014666,18911647962,19401338428,20019860043,22393931757,26474886251,30198685576,34900012170,40688460007,49486609417,58833879736,71040733157,83220559862,94112605701,1.05333E+11,94302225424,92692277971,95328957844,90993251193,90854532267,95076938686,1.06873E+11,1.21001E+11,1.41184E+11,1.63611E+11,1.77502E+11,1.84917E+11,2.27377E+11,2.5158E+11,2.72505E+11,2.94109E+11,3.02621E+11,2.8831E+11,
Solomon Islands,SLB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263267389,254603412.6,289601849.8,323471076.3,330515120.7,545987321.3,516287104.9,490690094.4,415340020.7,394191447.3,365814255.4,372801073.1,393618938.3,420208279.7,465150217.2,473511326.3,491030015.9,422361419.1,481069266.5,601992418,834381565,1024540582,1047741678,1134084304,
Sierra Leone,SLE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,379372595.5,394473233.7,393918526.4,375679899.1,371951397.4,405281257.4,434366554.2,455979947.7,472163063.8,547504039.3,669161265.9,754347018.1,691596414.2,675666575.3,774550036.3,1030655982,1242542010,1247961687,1248897609,1075899504,1088018822,915095179.1,684228800.5,711558361.7,726205322,885504198.9,802290037.8,756358268,573043776.2,685030430,700446000.4,779168549.2,890632420.9,847597491.2,744423517.9,679236768.6,659079807.1,704681299.4,1002354818,1400731764,1494713814,1612195247,1764609926,2179753750,2573378732,2783931555,2726622453,2948115764,3156172954,4526710072,4844312078,4049950892,
El Salvador,SLV,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,1004209162,1043600822,1087098228,1143196977,1215713916,1337356673,1526057028,1769255334,2000412810,2244816913,2645818918,3142248166,3510493033,3487032734,3400418744,3237664194,3237134336,3382626668,3557747535,3785598259,4157390591,4438148354,4465034337,4733563133,5077047861,5845514495,6644194575,7570844939,8882581995,9746185188,10591243705,11175147508,11786310556,12559384383,13047714271,13555539210,14559186227,15783891505,17042044437,18143384588,19434812018,20780288920,20398563128,20851909859,21816781510,22639547984,23463700963,23783693933,24130424978,
San Marino,SMR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732458331.6,734131755.7,866179648.8,1067799574,1223118497,1313856326,1424162507,1572427399,,,,,,,,
Somalia,SOM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21650127866,21190012320,18048537593,11464896504,10855879098,10744057343,16931689382,22936526025,27001939146,29424064012,33836481516,41505849440,44181937560,42656256824,42735102644,41022332548,43316448651,41619527022,39018613688,
Sao Tome and Principe,STP,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85739090.37,100690859.5,120058725.2,140751419.3,151342115.4,170521723.8,188707107,202690603.3,219998743.6,242842527.1,280904644.3,311809307.2,,
Suriname,SUR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,564169101.4,694253285,753210354.9,825609661.9,920774329.7,901092937,849295977.5,842764660.7,847585388.6,881126266.9,890735118.7,1131414797,907114928.4,582966902,464617554.9,428361457.9,,475203580.9,590065097.1,742679952.7,854337766.6,909724881.8,847139700.2,898922339.1,665641060.2,835340768.9,967534133.5,1283670773,1595485150,2011811329,2561673303,3271821451,3641823412,4031697563,4224694164,4629391141,4896646242,5161398932,5049352635,
Slovak Republic,SVK,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22534003952,26881578727,29058415388,29161059651,28922885465,29737502991,30715342120,32279939679,37257798388,48358166177,60599855159,69059694146,79720266346,92312663390,92184780642,94833922314,93058676524,94751796013,97770175484,97242445921,93907575592,
Slovenia,SVN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22435286683,21903001513,22540652249,22582496647,21910705351,21923325277,25347741759,31345798646,36893835791,40028079575,44133294551,49736055258,49697567740,50269370252,50500031704,47916675243,47817137734,48586703621,46671655931,
Sweden,SWE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,17459307485,18953038099,21008043842,22921773940,24885214610,27249182394,29866140128,32673213664,36196254323,39582815871,46092087103,57368933125,70004487794,83268970462,88142391733,93189502861,1.03122E+11,1.22665E+11,1.4374E+11,1.4585E+11,1.31177E+11,1.1284E+11,1.08542E+11,1.0921E+11,1.28276E+11,1.62572E+11,2.04112E+11,2.21539E+11,2.37621E+11,2.50839E+11,2.71624E+11,2.45891E+11,2.43181E+11,2.47776E+11,2.68697E+11,2.77615E+11,2.75403E+11,2.73834E+11,2.76993E+11,2.61453E+11,2.56525E+11,2.90374E+11,3.54287E+11,4.09494E+11,4.41743E+11,4.77457E+11,5.12645E+11,4.82628E+11,5.05505E+11,5.29989E+11,5.58602E+11,5.88895E+11,5.87462E+11,5.6649E+11,
Swaziland,SWZ,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,136660354.3,173493441.5,226287728.9,,,,,,,,,,,,,,,,1064370109,1143537720,1359831554,1406346261,1423323341,1684829720,1825438224,1883700123,1701530424,1719884853,1612512389,1593204945,1363749483,1459140944,1875713118,2644079910,2860269380,3089058059,3194035084,3133381800,3097620285,3654877313,4259693228,4597874554,4511502446,4154562196,
Sint Maarten (Dutch part),SXM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,12711107.24,14057814.92,15136465.77,15429795.82,17615148.82,17446060.8,17854218.16,17488537.47,18799507.14,22460843.72,27062838.43,35567621.46,44884056.46,51602296.27,55275165.5,54006510.69,72834681.67,110062248.3,133709082.6,147260529.2,147484955.4,140832075,143959221.3,162621410.5,179670658.5,219393424,273146866.1,314285167.9,349820673.8,366559256.8,424922652,461476607.7,484721662.8,486375271.9,514697761.8,566966770.2,577080794.3,586396983.8,591253614.2,593708710.8,573338275.4,620177198.1,765379729,923137323.6,1064338640,1043461641,968021624.4,892439364.3,915022432.3,966713887.9,1081067655,1214534076,1288183822,1371174370,
Syrian Arab Republic,SYR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,1213946250,1145372859,1303940429,1475795350,1411161115,1604442918,1763037403,2271559064,2289285496,2668034709,3427787055,3524256520,5158600495,7285292205,8485131447,8454842069,9760002974,11073789207,14009350076,16255010754,16771254985,16980798613,16957971464,18064747256,16307822752,14466262039,13928336690,10705834433,11340002695,12660436054,14589688178,14544473555,13489778969,12910666763,12600040809,12961710150,14399219289,14284149236,15898302511,18565862691,20637840298,21526212580,24530949904,27653197369,30953531963,36176003944,,,,,,,,,
Turks and Caicos Islands,TCA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,350761456.4,359030800.7,367969997.4,397148756,418837497.7,448567082.1,465155862.8,504090479.3,508612096.4,505842451.8,559221571.5,621425830.3,749366295.2,922341686.6,930963665.4,983538077.3,1061155189,975441093.7,1085741927,1059875624,976226021.5,927390700.6,893031647.8,1051313676,1075953335,1149285986,1499511957,1579718817,1591272337,1807318763,2079122460,1597052305,1506908145,1452304056,1458321774,1597798605,1699928177,1602709954,1505642210,1618836071,1754605602,1999093086,3253426098,4738569577,5547862693,6838801274,7801183290,9586075513,10836185590,10924144666,12231688275,12844539061,13259173416,12307504386,
Togo,TGO,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,137125388,145804091.7,168575709.5,187990881.1,215278633.7,229018110.6,246540910.3,276139481.7,275746217.7,281687638.3,320251096.9,392311845,527240693.9,635511808.6,658926971.7,732176578.7,854138161.8,915335208.9,1137318908,1083325755,918564509.1,748595984.9,726161835.6,748069924.8,851242243.6,1060383814,1393578048,1464661191,1516047729,1545810918,1646603218,1345462058,1258196521,1276649439,1355425300,1582846618,1505955368,1500829106,1439129818,1336136965,1310430538,1533190712,1806791451,2024003852,2206865255,2385184158,2421724696,2751171803,2893973985,3021240642,3228956057,3460989040,3926039605,3939191823,
Thailand,THA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,3282278888,3595886608,3882772373,4324260767,5084449526,5736755828,6392420794,6884709874,7629891632,7944432167,8434587634,10620831305,13484309995,16270074379,18127335696,20100249393,23865635207,28185398208,33623682903,36677376859,37591293256,38346268966,40501657531,41326575170,44170379538,51341516549,63778739574,73580130164,84268021382,95088380851,1.08716E+11,1.24381E+11,1.41154E+11,1.62804E+11,1.77585E+11,1.63029E+11,1.28203E+11,1.2333E+11,1.24592E+11,1.24786E+11,1.2727E+11,1.40771E+11,1.64633E+11,1.82747E+11,2.0413E+11,2.33408E+11,2.65079E+11,2.76727E+11,3.07136E+11,3.34798E+11,3.76554E+11,3.9339E+11,3.91614E+11,3.8164E+11,
Tajikistan,TJK,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905239212,1632680209,1310983617,1182933498,973783940.3,988790344.6,1067202014,1083452340,1067215446,1034741667,1084596556,1349628352,1774753522,2171776254,2571062581,3125035338,4141494120,4857366296,5532281928,6118298807,7071406825,8097967788,11177483608,10492027888,
Turkmenistan,TKM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3207753740,2817048881,2553435980,2615052824,2395427236,2464150233,2766672920,2691459272,2945125968,3447928697,4591781419,6140033784,7583553784,9391979705,11306946680,14987987336,17781034682,20701691317,24454791710,29302609104,35038944039,39944145890,40345337274,
Timor-Leste,TLS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724484906.8,655111083.1,708577014.9,886536720.1,1331010794,1881049739,3106883442,2485220258,2950916969,4066098385,4529040767,4341133647,3237530693,2386054385,
Tonga,TON,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,64274705.15,64470154.74,67243658.83,72738488.52,81596702.78,100920554.7,109810663.9,116412689.4,128255140.3,138154399,146334110.3,174077706.3,193106676.1,219238592.4,218326462.3,214034776.5,208015447.1,199170292.2,188579226.5,186071324.2,194529681.6,225271149.1,252371614.6,276237114.4,287199438.3,326429669.4,340828637.8,369340151.4,399497931.9,441023836.2,452219474.6,449388355.6,,
Trinidad and Tobago,TTO,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,559593917.8,602651529.1,657381364,689549629.6,694897097.8,713725393.9,738722929.6,755158977.4,786001811.4,827759546.3,971705421.5,1177716180,1493823441,2192438986,2590536399,2918628263,3543668037,4208186160,5166369850,6404709176,7503752029,6981962048,6881681493,6900004898,6024042053,5359802106,4730494279,4402434755,4527420520,4730548580,4990663494,4774487921,4769324226,4882791534,5319050391,5676101972,5832717468,6176873430,6870281740,7742216925,8637593082,10361286458,12510181654,14538408956,17319286019,19625838483,22799675441,21401200044,20949088905,18896086730,20483992874,23877858490,24889533685,25296146023,
Tunisia,TUN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,1048259163,1188350816,1277419097,1384907061,1621225158,2106629781,2481145663,3358020967,4317512282,4714968169,5019612846,5708116190,7012297075,8688735756,9277907752,8596283984,8165172511,8285231292,8406511087,8555854866,9789396783,10509418161,10433351434,11648363278,12339109878,14453434665,14570473250,15312850357,16321857730,18235473731,19891692062,20449492355,21751730974,22073286430,21977572720,21504449466,24420035237,29082527103,31978297537,34015852145,36402028935,40121220164,42860160962,43936025928,42677261182,44317559784,45323320978,45792806413,44130245151,
Turkey,TUR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,15177865215,17292224728,19155943517,19406255095,19104652316,20337717754,24132837334,32864566595,43721121644,52708381355,57877265694,64087242170,78156349617,81753034946,83759395331,72085312953,65882581239,63052801492,64268778798,72440911688,88935942491,96781299515,1.01703E+11,1.24381E+11,1.41804E+11,1.63646E+11,1.77987E+11,1.54128E+11,1.66594E+11,1.73474E+11,1.92418E+11,2.0898E+11,2.2006E+11,2.65345E+11,2.22989E+11,2.26266E+11,2.51223E+11,3.38796E+11,4.41884E+11,5.16414E+11,5.91395E+11,6.57607E+11,6.51329E+11,7.20265E+11,7.68352E+11,8.00783E+11,8.23205E+11,8.24274E+11,7.82998E+11,
Tuvalu,TUV,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25681283.19,31752952.42,24247857.97,31975817.35,36273789.46,38215276.19,45977457.88,48070573.02,50272608.47,46339874.66,49990284.53,55676093.46,57629425.2,56611955.2,,
Tanzania,TZA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4835759919,4710329061,4676212915,4627073796,4520401389,4868004972,5684370154,6569961353,7724619400,8975020105,10050384388,10277207406,10933413915,11713271904,13126321901,15373920342,17573039828,20663233971,24166186132,27447723617,30865682130,33689284859,36650235074,41404480686,46349572477,47339319896,
Uganda,UGA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,2505419807,2845757024,3754318703,4900925254,6446211812,6742660315,5638077543,4415116148,3550458395,3403355663,3628876194,4712738851,5809517012,6449969346,6469454515,6572754408,6398433460,6050661894,6302717143,6533305141,7448330087,8472372922,9951828041,11412231046,13276391823,15897365772,18116637799,20895371731,22289557860,23372018430,25433316442,26157579663,
